name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui
QuickServiceRestaurantMB_Winnipeg-RichardsonNECB2017,46a48d4b-f42d-4fdb-abc3-7cd69d93f347,2021-12-24T17:30:23.051Z,2021-12-24T17:32:47.938Z,completed,completed normal,QuickServiceRestaurant,MB_Winnipeg-Richardson,NECB2017,162600,699.6929787
QuickServiceRestaurantON_TorontoNECB2015,46ca9775-bf22-412d-afb3-e1db8424f90b,2021-12-24T17:34:22.213Z,2021-12-24T17:36:54.638Z,completed,completed normal,QuickServiceRestaurant,ON_Toronto,NECB2015,245900,1058.434478
MidriseApartmentBC_VictoriaNECB2017,46cbe750-7e42-45d4-a9c4-a1764f39d9af,2021-12-24T16:59:16.014Z,2021-12-24T17:06:04.853Z,completed,completed normal,MidriseApartment,BC_Victoria,NECB2017,401300,128.0107857
MediumOfficeBC_VancouverNECB2011,46f99b48-600a-458b-a941-ee76a7d52492,2021-12-24T16:16:56.273Z,2021-12-24T16:20:34.571Z,completed,completed normal,MediumOffice,BC_Vancouver,NECB2011,688500,138.2006039
RetailStripmallNB_FrederictonNECB2017,4764ae3b-8231-4bde-b965-ecac51a74aab,2021-12-24T16:37:52.298Z,2021-12-24T16:40:55.250Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2017,419700,200.8039173
LargeOfficeNL_St.JohnsNECB2020,4767b927-f547-490c-95b6-0daf9d7a2f15,2021-12-24T17:45:12.628Z,2021-12-24T17:50:24.016Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2020,4440000,95.85197703
MidriseApartmentON_Sault.Ste.MarieNECB2017,47751647-ac3e-443d-8d41-9e87396cb020,2021-12-24T17:18:51.251Z,2021-12-24T17:27:06.840Z,completed,completed normal,MidriseApartment,ON_Sault.Ste.Marie,NECB2017,515200,164.3674262
FullServiceRestaurantNB_FrederictonNECB2017,47825f7a-609d-4866-85df-7bbd26413c6c,2021-12-24T16:49:51.649Z,2021-12-24T16:52:33.621Z,completed,completed normal,FullServiceRestaurant,NB_Fredericton,NECB2017,259800,508.2385036
SmallOfficeSK_SaskatoonNECB2017,47a74f30-c149-41de-8fe8-4ee42fa68680,2021-12-24T16:02:45.800Z,2021-12-24T16:05:40.140Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2017,72050,140.959343
MediumOfficeAB_CalgaryNECB2020,481bfd87-ca21-41d0-9f19-38fbf8768299,2021-12-24T16:14:54.293Z,2021-12-24T16:19:56.766Z,completed,completed normal,MediumOffice,AB_Calgary,NECB2020,683200,137.1262214
LargeOfficeNS_HalifaxNECB2015,482d1923-0cdd-4773-b622-d923d5264007,2021-12-24T17:45:27.742Z,2021-12-24T17:51:57.966Z,completed,completed normal,LargeOffice,NS_Halifax,NECB2015,5353000,115.5540678
MidriseApartmentNS_YarmouthNECB2011,4926fea4-3b96-4df5-a4f5-063ed4ff1d3f,2021-12-24T17:09:31.643Z,2021-12-24T17:15:14.222Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2011,466500,148.8365202
LargeOfficeBC_VancouverNECB2015,4929b9b8-b947-463b-bc00-4ed9f618ed78,2021-12-24T17:39:29.856Z,2021-12-24T17:44:47.943Z,completed,completed normal,LargeOffice,BC_Vancouver,NECB2015,4788000,103.3576125
RetailStandaloneNS_YarmouthNECB2017,4939e65b-75af-4e21-ba7a-b68940398420,2021-12-24T16:08:46.069Z,2021-12-24T16:12:01.889Z,completed,completed normal,RetailStandalone,NS_Yarmouth,NECB2017,374500,163.2696258
LargeOfficeNS_YarmouthNECB2015,493b6092-e382-4e86-abde-c12f2f6b5a8e,2021-12-24T17:49:48.659Z,2021-12-24T17:55:55.118Z,completed,completed normal,LargeOffice,NS_Yarmouth,NECB2015,5403000,116.6477189
MidriseApartmentYT_WhitehorseNECB2017,49f43e60-bff2-4721-86c4-3ea68e9320db,2021-12-24T17:25:31.379Z,2021-12-24T17:32:42.615Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2017,511800,163.2579492
FullServiceRestaurantNS_YarmouthNECB2017,4a15b8b9-fdf4-47bf-a99c-7bd6701b659f,2021-12-24T16:52:07.987Z,2021-12-24T16:54:44.296Z,completed,completed normal,FullServiceRestaurant,NS_Yarmouth,NECB2017,236400,462.4104688
RetailStandaloneON_Sault.Ste.MarieNECB2017,4a182c08-c8b4-4bbc-bdc0-ff6fa7ee1b83,2021-12-24T16:12:02.343Z,2021-12-24T16:14:54.934Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2017,405800,176.9030767
FullServiceRestaurantAB_CalgaryNECB2011,4a529272-0563-4a8f-ab88-48dc5a51e9e4,2021-12-24T16:46:44.620Z,2021-12-24T16:48:44.771Z,completed,completed normal,FullServiceRestaurant,AB_Calgary,NECB2011,401000,784.5816079
RetailStandaloneSK_SaskatoonNECB2011,4a52f7e3-eca8-4728-b72f-1517516691e4,2021-12-24T16:14:19.294Z,2021-12-24T16:16:45.453Z,completed,completed normal,RetailStandalone,SK_Saskatoon,NECB2011,546400,238.1658159
FullServiceRestaurantNS_HalifaxNECB2011,4ad20273-716d-41b2-908c-05356132a6e5,2021-12-24T16:51:23.128Z,2021-12-24T16:53:31.738Z,completed,completed normal,FullServiceRestaurant,NS_Halifax,NECB2011,378200,739.8893562
RetailStripmallMB_Winnipeg-RichardsonNECB2017,4ad6cda2-8707-448c-a3c9-a8098c629c0a,2021-12-24T16:37:26.777Z,2021-12-24T16:40:25.301Z,completed,completed normal,RetailStripmall,MB_Winnipeg-Richardson,NECB2017,447400,214.0129528
QuickServiceRestaurantAB_CalgaryNECB2017,4b2f0b1e-47ab-4490-a934-85e907619b4c,2021-12-24T17:27:20.110Z,2021-12-24T17:29:43.221Z,completed,completed normal,QuickServiceRestaurant,AB_Calgary,NECB2017,158800,683.4093713
MidriseApartmentNS_HalifaxNECB2017,4b3b9309-9765-4414-b60d-5b11f9268456,2021-12-24T17:06:08.962Z,2021-12-24T17:14:14.588Z,completed,completed normal,MidriseApartment,NS_Halifax,NECB2017,484300,154.5097405
QuickServiceRestaurantAB_Fort.McMurrayNECB2015,4bc34f29-a294-4f5a-8661-203e55f131ea,2021-12-24T17:28:38.273Z,2021-12-24T17:30:55.873Z,completed,completed normal,QuickServiceRestaurant,AB_Fort.McMurray,NECB2015,340500,1465.536618
SmallOfficeNL_St.JohnsNECB2020,4bf436e7-a16d-4101-9616-2cb6f4662cc5,2021-12-24T15:56:01.987Z,2021-12-24T15:58:45.125Z,completed,completed normal,SmallOffice,NL_St.Johns,NECB2020,60170,117.717001
MediumOfficeON_WindsorNECB2020,4c11483d-a365-4c43-b9e6-ff112434ca66,2021-12-24T16:26:50.782Z,2021-12-24T16:31:55.825Z,completed,completed normal,MediumOffice,ON_Windsor,NECB2020,680400,136.5569715
MediumOfficeNT_Inuvik-ZubkoNECB2017,4c452ca1-cbe6-4739-bb4f-234a997211c2,2021-12-24T16:24:53.032Z,2021-12-24T16:29:39.379Z,completed,completed normal,MediumOffice,NT_Inuvik-Zubko,NECB2017,738800,148.2932205
RetailStandaloneNB_FrederictonNECB2020,4cccbdda-6a2a-442a-9a80-e366445da50b,2021-12-24T16:06:23.336Z,2021-12-24T16:09:32.389Z,completed,completed normal,RetailStandalone,NB_Fredericton,NECB2020,374100,163.0892027
SmallOfficeON_Sault.Ste.MarieNECB2020,4cfba884-c349-4eee-bdd9-aaa37d162b96,2021-12-24T16:00:49.301Z,2021-12-24T16:03:39.739Z,completed,completed normal,SmallOffice,ON_Sault.Ste.Marie,NECB2020,61290,119.9015746
MidriseApartmentAB_Edmonton.Stony.PlainNECB2015,4d79abbd-4682-4a3c-bc28-6bbed9b6e945,2021-12-24T16:57:30.596Z,2021-12-24T17:04:42.993Z,completed,completed normal,MidriseApartment,AB_Edmonton.Stony.Plain,NECB2015,640800,204.4193696
RetailStripmallAB_Fort.McMurrayNECB2017,4da8ef02-0f39-4fea-8d70-42868a9a1b9a,2021-12-24T16:35:39.155Z,2021-12-24T16:38:48.471Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2017,477900,228.6266111
MediumOfficeBC_VictoriaNECB2011,4dad0639-02fe-424f-bf32-0c50695015f1,2021-12-24T16:17:20.828Z,2021-12-24T16:21:05.192Z,completed,completed normal,MediumOffice,BC_Victoria,NECB2011,684200,137.329724
RetailStripmallNS_HalifaxNECB2017,4fac29db-f164-4b88-b53a-211db16d2d5c,2021-12-24T16:39:35.151Z,2021-12-24T16:42:38.038Z,completed,completed normal,RetailStripmall,NS_Halifax,NECB2017,382900,183.1816819
MidriseApartmentMB_Winnipeg-RichardsonNECB2017,4ff81c9d-5ab9-4ee5-a9b0-800239b43cda,2021-12-24T17:04:08.953Z,2021-12-24T17:11:18.119Z,completed,completed normal,MidriseApartment,MB_Winnipeg-Richardson,NECB2017,503400,160.5799623
WarehouseYT_WhitehorseNECB2011,50ac3482-c755-478b-985b-540b4d298482,2021-12-24T15:51:09.739Z,2021-12-24T15:53:21.608Z,completed,completed normal,Warehouse,YT_Whitehorse,NECB2011,653000,135.0549692
QuickServiceRestaurantAB_Edmonton.Stony.PlainNECB2020,5105e714-0672-444e-8729-21aa3f07a711,2021-12-24T17:27:59.015Z,2021-12-24T17:30:37.114Z,completed,completed normal,QuickServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2020,70470,303.3150651
RetailStandaloneQC_Montreal-TrudeauNECB2017,5145cbb8-fa9d-4a5c-b76e-fb161503a41a,2021-12-24T16:12:06.565Z,2021-12-24T16:14:53.969Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2017,373200,162.6678117
SmallOfficeNB_FrederictonNECB2017,516a5bb0-f82f-4a6f-9e42-33fb3214e092,2021-12-24T15:55:51.275Z,2021-12-24T15:58:40.353Z,completed,completed normal,SmallOffice,NB_Fredericton,NECB2017,63710,124.6348175
QuickServiceRestaurantAB_Fort.McMurrayNECB2020,523be87b-3609-4960-a99f-09d6ae051f37,2021-12-24T17:28:48.763Z,2021-12-24T17:31:23.115Z,completed,completed normal,QuickServiceRestaurant,AB_Fort.McMurray,NECB2020,79030,340.1624057
LargeOfficeAB_Edmonton.Stony.PlainNECB2015,526c9099-6e4d-43d3-bd59-4ac0be679446,2021-12-24T17:38:31.080Z,2021-12-24T17:44:58.160Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2015,5667000,122.3541104
LargeOfficeQC_Saguenay-BagotvilleNECB2011,53be53a3-f9c4-4ad9-b153-9def0bcec32b,2021-12-24T18:01:02.596Z,2021-12-24T18:05:34.615Z,completed,completed normal,LargeOffice,QC_Saguenay-Bagotville,NECB2011,5503000,118.8034775
LargeOfficeQC_Montreal-TrudeauNECB2020,5444e5d2-70a8-4753-b362-38f031c785aa,2021-12-24T17:59:01.556Z,2021-12-24T18:04:30.272Z,completed,completed normal,LargeOffice,QC_Montreal-Trudeau,NECB2020,4524000,97.66327478
RetailStandaloneYT_WhitehorseNECB2020,55d677fd-0099-40c5-aeec-fcb3d773079c,2021-12-24T16:14:49.836Z,2021-12-24T16:17:38.859Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2020,371100,161.7862812
SmallOfficeBC_VancouverNECB2020,55faaf4f-54f3-453f-8f5c-fabe88cc346c,2021-12-24T15:53:36.840Z,2021-12-24T15:56:20.983Z,completed,completed normal,SmallOffice,BC_Vancouver,NECB2020,52810,103.3216388
RetailStandaloneAB_CalgaryNECB2015,560cae15-acde-43ad-895d-ca85c7e18235,2021-12-24T16:03:27.709Z,2021-12-24T16:06:08.283Z,completed,completed normal,RetailStandalone,AB_Calgary,NECB2015,467100,203.6274981
MediumOfficeAB_Edmonton.Stony.PlainNECB2020,566bd27d-37b6-4f97-ab57-a92de3277be9,2021-12-24T16:15:05.823Z,2021-12-24T16:19:59.001Z,completed,completed normal,MediumOffice,AB_Edmonton.Stony.Plain,NECB2020,659600,132.3832157
MediumOfficeYT_WhitehorseNECB2011,56e4f150-e340-4a22-a6f8-2a44b45a3ab0,2021-12-24T16:32:00.387Z,2021-12-24T16:35:57.155Z,completed,completed normal,MediumOffice,YT_Whitehorse,NECB2011,671300,134.7399437
MediumOfficeNS_Sydney-McCurdyNECB2017,5719409d-cd52-4e2f-b41f-2c59647175b0,2021-12-24T16:21:55.364Z,2021-12-24T16:26:50.620Z,completed,completed normal,MediumOffice,NS_Sydney-McCurdy,NECB2017,717600,144.037506
MediumOfficeNT_YellowknifeNECB2015,5723de81-dfa9-44d9-88ac-829d5fdb3c6c,2021-12-24T16:25:32.480Z,2021-12-24T16:29:48.290Z,completed,completed normal,MediumOffice,NT_Yellowknife,NECB2015,708100,142.116218
QuickServiceRestaurantAB_Edmonton.Stony.PlainNECB2017,572a85d2-2639-4372-944b-bb841ad89974,2021-12-24T17:27:54.849Z,2021-12-24T17:30:28.046Z,completed,completed normal,QuickServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2017,181000,778.9231299
RetailStandaloneNT_YellowknifeNECB2017,575f91af-a79c-43b2-a99e-b872608fff01,2021-12-24T16:09:30.538Z,2021-12-24T16:12:22.987Z,completed,completed normal,RetailStandalone,NT_Yellowknife,NECB2017,487400,212.4549124
QuickServiceRestaurantQC_QuebecNECB2011,582fba7e-349d-474f-aeb4-0b421ff20c36,2021-12-24T17:35:56.455Z,2021-12-24T17:38:02.368Z,completed,completed normal,QuickServiceRestaurant,QC_Quebec,NECB2011,232000,998.3214255
SmallOfficeBC_VictoriaNECB2011,58389762-edf0-4a81-acd4-ac63e133d107,2021-12-24T15:53:39.135Z,2021-12-24T15:55:50.888Z,completed,completed normal,SmallOffice,BC_Victoria,NECB2011,60830,119.0049213
SmallOfficeYT_WhitehorseNECB2020,5854fe91-66e3-44f8-859d-f74b3f258f24,2021-12-24T16:03:25.290Z,2021-12-24T16:06:04.188Z,completed,completed normal,SmallOffice,YT_Whitehorse,NECB2020,62590,122.4502439
WarehouseON_WindsorNECB2017,585e5d2f-cbb1-437d-97ac-7f9bf9d244a6,2021-12-24T15:48:25.774Z,2021-12-24T15:51:09.299Z,completed,completed normal,Warehouse,ON_Windsor,NECB2017,515500,106.6184133
LargeOfficeAB_CalgaryNECB2011,586dcdd7-abc5-40c9-b887-1aa711d6cdd5,2021-12-24T17:37:49.209Z,2021-12-24T17:43:47.922Z,completed,completed normal,LargeOffice,AB_Calgary,NECB2011,5689000,122.8087339
LargeOfficeQC_QuebecNECB2017,5922bb84-363c-41ca-b24a-f613b100f737,2021-12-24T18:00:18.974Z,2021-12-24T18:05:51.274Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2017,4998000,107.9016287
RetailStandaloneQC_Saguenay-BagotvilleNECB2017,5a3c9472-be36-4e37-996d-de4eb3bc6c24,2021-12-24T16:13:57.064Z,2021-12-24T16:16:47.473Z,completed,completed normal,RetailStandalone,QC_Saguenay-Bagotville,NECB2017,386600,168.5067406
WarehouseNB_FrederictonNECB2011,5a4c86ca-dc5c-4a45-a3c3-3f41d16b9dfd,2021-12-24T15:45:02.841Z,2021-12-24T15:47:06.100Z,completed,completed normal,Warehouse,NB_Fredericton,NECB2011,626000,129.4673911
RetailStandaloneON_Sault.Ste.MarieNECB2020,5af559d5-074f-4b21-88fe-298a8050a91e,2021-12-24T16:12:02.351Z,2021-12-24T16:15:05.643Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2020,377300,164.485363
WarehouseON_Sault.Ste.MarieNECB2020,5b2868a3-1007-40dc-9026-0767a1b07eeb,2021-12-24T15:50:03.520Z,2021-12-24T15:53:01.555Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2020,599700,124.0337787
MediumOfficeON_WindsorNECB2017,5baa480b-bbb4-4c80-82bf-d37fcf5181f8,2021-12-24T16:26:48.182Z,2021-12-24T16:32:00.123Z,completed,completed normal,MediumOffice,ON_Windsor,NECB2017,715200,143.5530025
LargeOfficeON_WindsorNECB2011,5baeb62a-59ac-4ff9-8426-aaee46f49712,2021-12-24T17:55:16.984Z,2021-12-24T18:00:59.427Z,completed,completed normal,LargeOffice,ON_Windsor,NECB2011,5788000,124.9603546
RetailStripmallON_TorontoNECB2015,5be955a2-77d5-43e2-a606-54b10d28319b,2021-12-24T16:41:54.198Z,2021-12-24T16:44:31.489Z,completed,completed normal,RetailStripmall,ON_Toronto,NECB2015,553700,264.8863438
LargeOfficeAB_CalgaryNECB2015,5bf0d2a2-09b8-4be5-a1c4-0ff00112164f,2021-12-24T17:38:02.734Z,2021-12-24T17:44:43.001Z,completed,completed normal,LargeOffice,AB_Calgary,NECB2015,5545000,119.7100259
FullServiceRestaurantAB_Edmonton.Stony.PlainNECB2017,5d349c71-88f0-4de7-a5b3-63f2eaebbb6b,2021-12-24T16:47:01.037Z,2021-12-24T16:49:35.447Z,completed,completed normal,FullServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2017,278600,545.1378699
RetailStripmallNS_Sydney-McCurdyNECB2017,5d826562-603e-4aec-9584-59f8e1b3a6a5,2021-12-24T16:40:02.215Z,2021-12-24T16:43:29.485Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2017,426200,203.9148179
MediumOfficeNL_St.JohnsNECB2011,5dbfa80d-8332-4224-97a5-1cc28d90cab5,2021-12-24T16:20:15.569Z,2021-12-24T16:24:02.243Z,completed,completed normal,MediumOffice,NL_St.Johns,NECB2011,676700,135.8226893
MediumOfficeNS_YarmouthNECB2020,5dc36728-c90c-49d5-8328-d37d7dc6fac6,2021-12-24T16:24:02.442Z,2021-12-24T16:29:05.852Z,completed,completed normal,MediumOffice,NS_Yarmouth,NECB2020,655200,131.5134509
MidriseApartmentQC_Saguenay-BagotvilleNECB2011,5df68a9d-5a4b-45e5-b3aa-c48be62744ca,2021-12-24T17:21:23.926Z,2021-12-24T17:27:38.138Z,completed,completed normal,MidriseApartment,QC_Saguenay-Bagotville,NECB2011,477600,152.3758582
RetailStandaloneBC_VancouverNECB2020,5f1a4899-af71-4ebe-b43c-385b839e0c73,2021-12-24T16:05:40.380Z,2021-12-24T16:08:21.328Z,completed,completed normal,RetailStandalone,BC_Vancouver,NECB2020,310300,135.2483373
LargeOfficeON_TorontoNECB2015,5f4558ee-a424-4b4b-857c-b8b05ff08e08,2021-12-24T17:53:44.111Z,2021-12-24T18:00:18.724Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2015,5725000,123.5962442
FullServiceRestaurantNS_HalifaxNECB2020,5f972340-1e3c-483b-9c50-8ca878307254,2021-12-24T16:51:33.906Z,2021-12-24T16:54:16.104Z,completed,completed normal,FullServiceRestaurant,NS_Halifax,NECB2020,149400,292.341887
RetailStandaloneSK_SaskatoonNECB2020,605c421f-642d-4def-a61a-d626458c8fc3,2021-12-24T16:14:29.099Z,2021-12-24T16:17:20.651Z,completed,completed normal,RetailStandalone,SK_Saskatoon,NECB2020,438100,190.9591294
MediumOfficeON_Sault.Ste.MarieNECB2015,607467dc-8d8c-48e4-ae2a-fa8a2819b310,2021-12-24T16:27:59.954Z,2021-12-24T16:32:38.633Z,completed,completed normal,MediumOffice,ON_Sault.Ste.Marie,NECB2015,731800,146.8748348
WarehouseAB_CalgaryNECB2017,6129f9fe-4b18-4516-89d7-bf726d65778a,2021-12-24T15:42:44.079Z,2021-12-24T15:45:25.628Z,completed,completed normal,Warehouse,AB_Calgary,NECB2017,514000,106.2949704
MidriseApartmentYT_WhitehorseNECB2020,614a296d-ce6b-4408-b94a-99e1fca7a37f,2021-12-24T17:26:37.068Z,2021-12-24T17:33:39.052Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2020,525300,167.580656
MediumOfficeNB_FrederictonNECB2011,61f7b109-1e94-4a54-8715-171180a0a0ec,2021-12-24T16:19:46.656Z,2021-12-24T16:24:08.637Z,completed,completed normal,MediumOffice,NB_Fredericton,NECB2011,754300,151.3937088
LargeOfficeNB_FrederictonNECB2015,62d9cce7-df51-4e26-923a-20b1e25b1841,2021-12-24T17:44:43.593Z,2021-12-24T17:51:16.706Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2015,5581000,120.4819443
QuickServiceRestaurantQC_Saguenay-BagotvilleNECB2015,6392ec83-34bd-4dce-a3e3-10f1dff64ef0,2021-12-24T17:36:43.970Z,2021-12-24T17:38:56.024Z,completed,completed normal,QuickServiceRestaurant,QC_Saguenay-Bagotville,NECB2015,253900,1092.77113
LargeOfficeNT_YellowknifeNECB2015,645eb7a9-3d98-4567-8517-c93a32b56008,2021-12-24T17:51:58.205Z,2021-12-24T17:57:19.384Z,completed,completed normal,LargeOffice,NT_Yellowknife,NECB2015,5875000,126.8315012
LargeOfficeNS_YarmouthNECB2017,650bb4af-a942-47cf-aa46-398b885c56cf,2021-12-24T17:50:03.607Z,2021-12-24T18:01:47.232Z,completed,completed normal,LargeOffice,NS_Yarmouth,NECB2017,4950000,106.8696256
SmallOfficeON_TorontoNECB2017,65537597-fb0e-424f-9d8d-1291f6b6ae04,2021-12-24T15:58:45.458Z,2021-12-24T16:01:25.755Z,completed,completed normal,SmallOffice,ON_Toronto,NECB2017,64750,126.6672318
RetailStripmallNT_Inuvik-ZubkoNECB2017,66605c4a-8bce-4eff-a39a-2d42020536c6,2021-12-24T16:40:55.436Z,2021-12-24T16:44:02.459Z,completed,completed normal,RetailStripmall,NT_Inuvik-Zubko,NECB2017,583000,278.9206118
QuickServiceRestaurantBC_VictoriaNECB2020,66b89823-e71a-4136-925b-0d2f368429e8,2021-12-24T17:30:04.778Z,2021-12-24T17:32:25.891Z,completed,completed normal,QuickServiceRestaurant,BC_Victoria,NECB2020,52330,225.2087458
FullServiceRestaurantMB_Winnipeg-RichardsonNECB2020,66c8c5a7-c317-4b90-aba0-5db039c8c6b8,2021-12-24T16:49:35.686Z,2021-12-24T16:52:13.654Z,completed,completed normal,FullServiceRestaurant,MB_Winnipeg-Richardson,NECB2020,169000,330.5618051
WarehouseNT_Inuvik-ZubkoNECB2011,66d5d486-cd0f-4b06-84ed-84579ba2f287,2021-12-24T15:47:22.829Z,2021-12-24T15:49:50.727Z,completed,completed normal,Warehouse,NT_Inuvik-Zubko,NECB2011,763400,157.8803925
MidriseApartmentNT_Inuvik-ZubkoNECB2015,67502e7f-1d03-4d35-9f97-c97392ddd6ba,2021-12-24T17:12:05.953Z,2021-12-24T17:19:41.706Z,completed,completed normal,MidriseApartment,NT_Inuvik-Zubko,NECB2015,770900,245.9201907
MidriseApartmentON_WindsorNECB2017,675d572b-f555-4f4a-a72e-1e34998e43bc,2021-12-24T17:14:17.384Z,2021-12-24T17:22:32.378Z,completed,completed normal,MidriseApartment,ON_Windsor,NECB2017,494700,157.8275376
LargeOfficeON_TorontoNECB2020,679e0358-4b63-42d1-8b4f-b2091182e556,2021-12-24T17:55:11.305Z,2021-12-24T18:02:52.034Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2020,4836000,104.3931538
WarehouseMB_Winnipeg-RichardsonNECB2017,686bb817-c2c6-43df-a0b8-65cb5dbc2dab,2021-12-24T15:44:47.317Z,2021-12-24T15:47:18.651Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2017,568900,117.6545408
MediumOfficeNS_HalifaxNECB2017,688c5cf8-48f5-487a-93ec-0790502706e3,2021-12-24T16:21:33.609Z,2021-12-24T16:26:47.953Z,completed,completed normal,MediumOffice,NS_Halifax,NECB2017,694500,139.3903975
QuickServiceRestaurantON_WindsorNECB2015,68a5f531-a9b3-4f71-a334-ab986f8d06e3,2021-12-24T17:34:43.836Z,2021-12-24T17:37:13.399Z,completed,completed normal,QuickServiceRestaurant,ON_Windsor,NECB2015,228300,982.6116898
FullServiceRestaurantNS_Sydney-McCurdyNECB2015,68b7f721-e8c7-4692-b18f-444a01054801,2021-12-24T16:51:45.475Z,2021-12-24T16:54:33.881Z,completed,completed normal,FullServiceRestaurant,NS_Sydney-McCurdy,NECB2015,429000,839.2459269
MediumOfficeQC_Saguenay-BagotvilleNECB2011,6b08bd82-6021-40a8-8bcd-2bf39c2ec8e0,2021-12-24T16:30:26.381Z,2021-12-24T16:34:44.222Z,completed,completed normal,MediumOffice,QC_Saguenay-Bagotville,NECB2011,672600,135.0081211
MidriseApartmentQC_Montreal-TrudeauNECB2017,6b190ae4-5c44-46a6-92d9-1b4a04b329f1,2021-12-24T17:19:41.954Z,2021-12-24T17:26:44.473Z,completed,completed normal,MidriseApartment,QC_Montreal-Trudeau,NECB2017,460000,146.762897
RetailStripmallNB_FrederictonNECB2020,6b6843e2-1b15-47a9-81f1-97c70897c416,2021-12-24T16:37:56.687Z,2021-12-24T16:41:01.095Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2020,414700,198.3707439
RetailStandaloneNS_HalifaxNECB2011,6c94f4aa-4626-4876-b91a-cdd0e284eb5a,2021-12-24T16:06:44.971Z,2021-12-24T16:09:16.579Z,completed,completed normal,RetailStandalone,NS_Halifax,NECB2011,484500,211.21859
RetailStandaloneNL_St.JohnsNECB2011,6cdb9fe2-ec85-40ad-bc0f-417914899025,2021-12-24T16:06:30.577Z,2021-12-24T16:08:45.911Z,completed,completed normal,RetailStandalone,NL_St.Johns,NECB2011,483500,210.7887228
FullServiceRestaurantON_TorontoNECB2020,6cdf142f-95c7-40c7-bf6a-3a3ac7b211b9,2021-12-24T16:54:04.121Z,2021-12-24T16:57:05.215Z,completed,completed normal,FullServiceRestaurant,ON_Toronto,NECB2020,159500,311.9436565
RetailStripmallNT_YellowknifeNECB2015,6d397ba7-7921-4df4-b44b-adc9c06523c4,2021-12-24T16:41:12.121Z,2021-12-24T16:44:11.403Z,completed,completed normal,RetailStripmall,NT_Yellowknife,NECB2015,586600,280.6428362
MediumOfficeON_TorontoNECB2011,6d68c2e2-6d5e-4000-95e6-55cdad567b6b,2021-12-24T16:25:46.464Z,2021-12-24T16:30:26.143Z,completed,completed normal,MediumOffice,ON_Toronto,NECB2011,811200,162.8199647
MediumOfficeQC_QuebecNECB2017,6d911da4-98cc-4bd4-9ebb-2ce2110e9fec,2021-12-24T16:30:00.533Z,2021-12-24T16:34:41.989Z,completed,completed normal,MediumOffice,QC_Quebec,NECB2017,614400,123.3209358
RetailStandaloneNS_YarmouthNECB2020,6d96a829-751d-435b-be61-26386e9e8666,2021-12-24T16:08:46.122Z,2021-12-24T16:12:06.174Z,completed,completed normal,RetailStandalone,NS_Yarmouth,NECB2020,368300,160.5414826
RetailStripmallNL_St.JohnsNECB2011,6e22acd3-7118-4a55-8055-d5056110f31f,2021-12-24T16:38:14.714Z,2021-12-24T16:40:43.779Z,completed,completed normal,RetailStripmall,NL_St.Johns,NECB2011,517400,247.5192528
WarehouseQC_QuebecNECB2015,6f3d0086-739d-476f-bb2a-18a533344443,2021-12-24T15:50:38.322Z,2021-12-24T15:53:00.703Z,completed,completed normal,Warehouse,QC_Quebec,NECB2015,592800,122.605574
FullServiceRestaurantNT_Inuvik-ZubkoNECB2011,6fb6e6f5-0b92-463e-a86f-2faea8282a03,2021-12-24T16:52:12.862Z,2021-12-24T16:54:15.834Z,completed,completed normal,FullServiceRestaurant,NT_Inuvik-Zubko,NECB2011,595100,1164.264676
RetailStandaloneAB_Fort.McMurrayNECB2015,6fb8a2e4-c658-42fa-825b-0f2397b6ae13,2021-12-24T16:03:54.402Z,2021-12-24T16:06:39.251Z,completed,completed normal,RetailStandalone,AB_Fort.McMurray,NECB2015,536300,233.7666395
