name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui,air_loops_detail_section,annual_overview_section,building_summary_section,calc_choice,cost_summary_section,electricity_cost,envelope_section_section,exterior_light_section,gas_cost,hvac_load_profile,interior_lighting_section,measure_warning_section,monthly_overview_section,outdoor_air_section,plant_loops_detail_section,plug_loads_section,reg_monthly_details,schedules_overview_section,sideload,source_energy_section,space_type_breakdown_section,space_type_details_section,units,utility_bills_rates_section,water_use_section,zone_condition_section,zone_equipment_detail_section,zone_summary_section
MidriseApartmentMB_Winnipeg-RichardsonNECB2017,062c372e-31fe-429d-ba9c-1cbe306c22c4,2021-12-24T20:22:14.444Z,2021-12-24T20:25:19.217Z,completed,completed normal,MidriseApartment,MB_Winnipeg-Richardson,NECB2017,508500,162.2255684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentMB_Winnipeg-RichardsonNECB2020,5bb270a6-6eb4-47e0-b517-69f1af634cec,2021-12-24T20:22:18.723Z,2021-12-24T20:25:27.810Z,completed,completed normal,MidriseApartment,MB_Winnipeg-Richardson,NECB2020,537600,171.4966136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNB_FrederictonNECB2011,87353da8-00b4-4185-8811-f6552db96a79,2021-12-24T20:23:21.885Z,2021-12-24T20:26:14.503Z,completed,completed normal,MidriseApartment,NB_Fredericton,NECB2011,500400,159.6441733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNB_FrederictonNECB2015,23b4ce27-9e11-430b-bd2b-d3b4f6e1d1ab,2021-12-24T20:24:04.989Z,2021-12-24T20:27:16.736Z,completed,completed normal,MidriseApartment,NB_Fredericton,NECB2015,616400,196.629104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNB_FrederictonNECB2017,a97daa59-c9e0-4d0b-bff4-2c0198f4e5cd,2021-12-24T20:24:32.561Z,2021-12-24T20:28:04.425Z,completed,completed normal,MidriseApartment,NB_Fredericton,NECB2017,519500,165.7427523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNB_FrederictonNECB2020,fa5a8f43-4a8d-4225-ad89-b1af279eb4b4,2021-12-24T20:24:41.537Z,2021-12-24T20:28:16.086Z,completed,completed normal,MidriseApartment,NB_Fredericton,NECB2020,529600,168.9373727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNL_St.JohnsNECB2011,9de7bf15-b90d-4627-9540-28c604d90f3d,2021-12-24T20:24:48.165Z,2021-12-24T20:27:26.334Z,completed,completed normal,MidriseApartment,NL_St.Johns,NECB2011,440300,140.4773374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNL_St.JohnsNECB2015,5532b13f-b1de-45b0-af56-da4df8661199,2021-12-24T20:25:04.799Z,2021-12-24T20:27:51.884Z,completed,completed normal,MidriseApartment,NL_St.Johns,NECB2015,525700,167.6949711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNL_St.JohnsNECB2017,f20bb8a1-5d0e-4b29-b5d7-4ba4752a7961,2021-12-24T20:25:19.524Z,2021-12-24T20:28:19.189Z,completed,completed normal,MidriseApartment,NL_St.Johns,NECB2017,443400,141.4503452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNL_St.JohnsNECB2020,66845b36-3b67-4b9a-84b7-0a5ad31ed7c9,2021-12-24T20:25:28.200Z,2021-12-24T20:28:27.741Z,completed,completed normal,MidriseApartment,NL_St.Johns,NECB2020,467600,149.1581976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_HalifaxNECB2011,f6ef180a-8d7e-4bb0-904a-da94af105461,2021-12-24T20:26:14.761Z,2021-12-24T20:29:12.495Z,completed,completed normal,MidriseApartment,NS_Halifax,NECB2011,456600,145.675574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_HalifaxNECB2015,4aa5862c-9957-420d-9bf4-9f4f43865154,2021-12-24T20:27:17.141Z,2021-12-24T20:30:23.282Z,completed,completed normal,MidriseApartment,NS_Halifax,NECB2015,571100,182.2041303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_HalifaxNECB2017,fed96e83-c82e-41b2-9cec-f5c7800d973e,2021-12-24T20:27:26.641Z,2021-12-24T20:31:04.312Z,completed,completed normal,MidriseApartment,NS_Halifax,NECB2017,491600,156.8217418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_HalifaxNECB2020,f1a79752-77e7-480d-9bf7-8f8d22952067,2021-12-24T20:27:52.177Z,2021-12-24T20:31:39.313Z,completed,completed normal,MidriseApartment,NS_Halifax,NECB2020,499900,159.4633959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_Sydney-McCurdyNECB2011,72e04637-8181-455a-971a-1e72a8510a2a,2021-12-24T20:28:04.818Z,2021-12-24T20:31:13.571Z,completed,completed normal,MidriseApartment,NS_Sydney-McCurdy,NECB2011,487400,155.4871792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_Sydney-McCurdyNECB2015,b2dcd7a3-9fb5-4da2-926c-7b0556e2f358,2021-12-24T20:28:16.340Z,2021-12-24T20:31:42.140Z,completed,completed normal,MidriseApartment,NS_Sydney-McCurdy,NECB2015,600400,191.5389793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_Sydney-McCurdyNECB2017,c202d65e-842e-474b-a00b-29c68c627843,2021-12-24T20:28:19.496Z,2021-12-24T20:31:55.360Z,completed,completed normal,MidriseApartment,NS_Sydney-McCurdy,NECB2017,506100,161.4652399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_Sydney-McCurdyNECB2020,0f7f4d27-60ec-41db-b2ff-1bc02f37deeb,2021-12-24T20:28:28.132Z,2021-12-24T20:32:15.297Z,completed,completed normal,MidriseApartment,NS_Sydney-McCurdy,NECB2020,520200,165.9554316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_YarmouthNECB2011,85de3cea-acc4-42d3-a1bf-763b244d4e20,2021-12-24T20:29:12.750Z,2021-12-24T20:32:14.467Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2011,471500,150.4014854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_YarmouthNECB2015,c9886571-6c8a-463d-9b18-f70e54c71ac8,2021-12-24T20:30:23.699Z,2021-12-24T20:33:33.150Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2015,585200,186.6978667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_YarmouthNECB2017,cc301b07-700d-489a-b568-cf3944bb0390,2021-12-24T20:31:04.630Z,2021-12-24T20:34:35.812Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2017,500300,159.598979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNS_YarmouthNECB2020,0c420f21-5514-4bc3-92eb-ce491b626010,2021-12-24T20:31:13.962Z,2021-12-24T20:34:55.421Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2020,517100,164.9522943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_Inuvik-ZubkoNECB2011,543f822e-d813-4c18-899d-8473a0003573,2021-12-24T20:31:39.618Z,2021-12-24T20:34:43.983Z,completed,completed normal,MidriseApartment,NT_Inuvik-Zubko,NECB2011,677100,215.9997575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_Inuvik-ZubkoNECB2015,e82a79e3-71c2-4a95-bed0-56f2eebc0167,2021-12-24T20:31:42.403Z,2021-12-24T20:34:58.780Z,completed,completed normal,MidriseApartment,NT_Inuvik-Zubko,NECB2015,772600,246.4589782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_Inuvik-ZubkoNECB2017,0ee0eae1-e680-4fc1-806a-218b6672f26f,2021-12-24T20:31:55.686Z,2021-12-24T20:35:29.830Z,completed,completed normal,MidriseApartment,NT_Inuvik-Zubko,NECB2017,649000,207.0308941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_Inuvik-ZubkoNECB2020,6628138a-5d20-47e5-85af-d75949acb44c,2021-12-24T20:32:14.747Z,2021-12-24T20:35:48.529Z,completed,completed normal,MidriseApartment,NT_Inuvik-Zubko,NECB2020,694500,221.5551181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_YellowknifeNECB2011,52e54f17-abf9-4f92-9a24-a3901550899c,2021-12-24T20:32:15.702Z,2021-12-24T20:35:21.015Z,completed,completed normal,MidriseApartment,NT_Yellowknife,NECB2011,606800,193.5842453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_YellowknifeNECB2015,ad91ea8c-8a76-49cf-9ec7-47228869baf6,2021-12-24T20:33:33.552Z,2021-12-24T20:36:42.252Z,completed,completed normal,MidriseApartment,NT_Yellowknife,NECB2015,705000,224.898614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_YellowknifeNECB2017,53ca9251-d716-4cc5-a258-77e0d39afd60,2021-12-24T20:34:36.113Z,2021-12-24T20:38:17.421Z,completed,completed normal,MidriseApartment,NT_Yellowknife,NECB2017,589300,187.9854627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentNT_YellowknifeNECB2020,d2c28f8c-e01f-47b3-b71c-5a12c807d544,2021-12-24T20:34:44.309Z,2021-12-24T20:38:29.132Z,completed,completed normal,MidriseApartment,NT_Yellowknife,NECB2020,628500,200.5113874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_Sault.Ste.MarieNECB2011,76554f42-15c8-4560-a4c2-0ee23be91c12,2021-12-24T20:38:17.714Z,2021-12-24T20:41:14.736Z,completed,completed normal,MidriseApartment,ON_Sault.Ste.Marie,NECB2011,505300,161.2055939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_Sault.Ste.MarieNECB2015,975d8f23-e818-4718-8848-c06aa72d4933,2021-12-24T20:38:29.447Z,2021-12-24T20:41:50.217Z,completed,completed normal,MidriseApartment,ON_Sault.Ste.Marie,NECB2015,621900,198.4129516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_Sault.Ste.MarieNECB2017,bea77b4b-6f1c-4a38-a311-07dfc484fa9c,2021-12-24T20:38:53.679Z,2021-12-24T20:42:31.958Z,completed,completed normal,MidriseApartment,ON_Sault.Ste.Marie,NECB2017,521500,166.3666116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_Sault.Ste.MarieNECB2020,72d9da89-7ead-4534-baf9-89cc37d77cec,2021-12-24T20:39:05.891Z,2021-12-24T20:42:52.125Z,completed,completed normal,MidriseApartment,ON_Sault.Ste.Marie,NECB2020,531600,169.6002232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_TorontoNECB2011,cbda9898-3f63-4361-83a5-e6751deeb495,2021-12-24T20:34:55.768Z,2021-12-24T20:37:57.887Z,completed,completed normal,MidriseApartment,ON_Toronto,NECB2011,481600,153.6297799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_TorontoNECB2015,c90a52bd-cf6c-47a3-b0b2-f7246f3ae1eb,2021-12-24T20:34:59.028Z,2021-12-24T20:38:15.645Z,completed,completed normal,MidriseApartment,ON_Toronto,NECB2015,593000,189.1649466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_TorontoNECB2017,77a0d4fe-34d8-4660-b7ed-ae1abf0bc88b,2021-12-24T20:35:21.410Z,2021-12-24T20:39:05.501Z,completed,completed normal,MidriseApartment,ON_Toronto,NECB2017,513400,163.7719241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_TorontoNECB2020,38369d3e-30f8-44e1-9337-4a4b3b557ca6,2021-12-24T20:35:30.131Z,2021-12-24T20:39:12.614Z,completed,completed normal,MidriseApartment,ON_Toronto,NECB2020,528700,168.6617758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_WindsorNECB2011,0439d07f-4312-4f03-a548-eb1d9596561b,2021-12-24T20:35:48.795Z,2021-12-24T20:38:53.437Z,completed,completed normal,MidriseApartment,ON_Windsor,NECB2011,465600,148.5467446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_WindsorNECB2015,9bb201b0-1499-469f-a928-e95d696c08ba,2021-12-24T20:36:42.633Z,2021-12-24T20:39:50.975Z,completed,completed normal,MidriseApartment,ON_Windsor,NECB2015,575300,183.5316036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_WindsorNECB2017,66d0303a-c11b-45ca-83eb-291d94caedbf,2021-12-24T20:37:58.261Z,2021-12-24T20:41:34.434Z,completed,completed normal,MidriseApartment,ON_Windsor,NECB2017,504000,160.7740321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentON_WindsorNECB2020,2bad75b3-1182-4328-8577-de37e38d07c0,2021-12-24T20:38:15.889Z,2021-12-24T20:41:53.902Z,completed,completed normal,MidriseApartment,ON_Windsor,NECB2020,517400,165.0745849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Montreal-TrudeauNECB2011,94e6b458-8596-482c-8ca0-5365140efb6b,2021-12-24T20:39:12.911Z,2021-12-24T20:41:59.070Z,completed,completed normal,MidriseApartment,QC_Montreal-Trudeau,NECB2011,454300,144.9223348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Montreal-TrudeauNECB2015,4800bd89-2f2f-4326-8e8c-98e079dfbc4a,2021-12-24T20:39:51.351Z,2021-12-24T20:42:39.087Z,completed,completed normal,MidriseApartment,QC_Montreal-Trudeau,NECB2015,542700,173.116521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Montreal-TrudeauNECB2017,9e59f853-a48c-4241-ad4a-8c85f1571de2,2021-12-24T20:41:15.051Z,2021-12-24T20:44:11.688Z,completed,completed normal,MidriseApartment,QC_Montreal-Trudeau,NECB2017,467900,149.2592203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Montreal-TrudeauNECB2020,5104a316-47cc-4e85-928b-84c142d1fab5,2021-12-24T20:41:34.818Z,2021-12-24T20:44:42.536Z,completed,completed normal,MidriseApartment,QC_Montreal-Trudeau,NECB2020,484600,154.6027877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_QuebecNECB2011,ea2184b1-85e1-4a1d-a8dd-3f60ae955565,2021-12-24T20:41:50.532Z,2021-12-24T20:44:31.847Z,completed,completed normal,MidriseApartment,QC_Quebec,NECB2011,459500,146.5998428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_QuebecNECB2015,507184a8-5822-4b33-b69d-2b8db6ca6463,2021-12-24T20:41:54.145Z,2021-12-24T20:44:48.184Z,completed,completed normal,MidriseApartment,QC_Quebec,NECB2015,550600,175.6553801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_QuebecNECB2017,ec9cb271-ce11-486c-8a53-629945a22f7b,2021-12-24T20:41:59.423Z,2021-12-24T20:45:03.574Z,completed,completed normal,MidriseApartment,QC_Quebec,NECB2017,465300,148.4536974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_QuebecNECB2020,56669234-0b3d-47f8-af69-2325c4c21f3a,2021-12-24T20:42:32.203Z,2021-12-24T20:45:40.748Z,completed,completed normal,MidriseApartment,QC_Quebec,NECB2020,485600,154.9067419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Saguenay-BagotvilleNECB2011,945ff7d1-112c-4524-bf37-64a073f773fb,2021-12-24T20:42:39.453Z,2021-12-24T20:45:20.820Z,completed,completed normal,MidriseApartment,QC_Saguenay-Bagotville,NECB2011,480100,153.1707471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Saguenay-BagotvilleNECB2015,bb204ff7-651f-4ce7-a19a-ffc20464de11,2021-12-24T20:42:52.554Z,2021-12-24T20:45:46.432Z,completed,completed normal,MidriseApartment,QC_Saguenay-Bagotville,NECB2015,572900,182.7757059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Saguenay-BagotvilleNECB2017,0d1c2735-08af-48c7-887d-bed79cb5ae99,2021-12-24T20:44:11.989Z,2021-12-24T20:47:21.642Z,completed,completed normal,MidriseApartment,QC_Saguenay-Bagotville,NECB2017,482200,153.8344838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentQC_Saguenay-BagotvilleNECB2020,335edb6a-4d16-462d-a41d-469af97a9347,2021-12-24T20:44:32.158Z,2021-12-24T20:47:39.111Z,completed,completed normal,MidriseApartment,QC_Saguenay-Bagotville,NECB2020,508600,162.2494948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentSK_SaskatoonNECB2011,b262c310-569a-480c-832b-7d0e5a84fb8e,2021-12-24T20:44:42.913Z,2021-12-24T20:47:53.394Z,completed,completed normal,MidriseApartment,SK_Saskatoon,NECB2011,560300,178.755181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentSK_SaskatoonNECB2015,f1abd70d-56e0-47b2-a1fd-34210bf1c906,2021-12-24T20:44:48.460Z,2021-12-24T20:48:10.149Z,completed,completed normal,MidriseApartment,SK_Saskatoon,NECB2015,681300,217.3325478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentSK_SaskatoonNECB2017,62c17a20-5cf0-4cee-b19b-529206a04ab2,2021-12-24T20:45:03.886Z,2021-12-24T20:48:47.392Z,completed,completed normal,MidriseApartment,SK_Saskatoon,NECB2017,570800,182.0960183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentSK_SaskatoonNECB2020,948de966-c092-4f3d-b46c-cd43bc4d9f7e,2021-12-24T20:45:21.212Z,2021-12-24T20:49:07.574Z,completed,completed normal,MidriseApartment,SK_Saskatoon,NECB2020,587600,187.4688292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentYT_WhitehorseNECB2011,916fe2ca-6502-4687-8324-5297f4e0aa6e,2021-12-24T20:45:41.017Z,2021-12-24T20:48:49.788Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2011,534100,170.4013152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentYT_WhitehorseNECB2015,45a1ca3a-e9fc-4a06-9b00-98eb33d2b5ea,2021-12-24T20:45:46.816Z,2021-12-24T20:49:04.830Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2015,628200,200.3988446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentYT_WhitehorseNECB2017,b27df40d-9504-47cd-9926-106eaa1818e7,2021-12-24T20:47:21.966Z,2021-12-24T20:50:52.613Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2017,514600,164.1636085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MidriseApartmentYT_WhitehorseNECB2020,0f414f24-ef5c-4060-a28d-9ea61a5d451d,2021-12-24T20:47:39.439Z,2021-12-24T20:51:11.205Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2020,528500,168.592655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_CalgaryNECB2011,d0c75bc4-b3a1-4deb-b872-a5f706d47e78,2021-12-24T20:47:53.812Z,2021-12-24T20:48:32.729Z,completed,completed normal,QuickServiceRestaurant,AB_Calgary,NECB2011,263400,1133.58775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_CalgaryNECB2015,0e0ec244-4074-4172-a4e0-530c9161541d,2021-12-24T20:48:10.405Z,2021-12-24T20:48:51.688Z,completed,completed normal,QuickServiceRestaurant,AB_Calgary,NECB2015,263800,1135.40501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_CalgaryNECB2017,b72cd9d2-bf0e-45c7-b58c-9445aaebcc5d,2021-12-24T20:48:33.075Z,2021-12-24T20:49:16.389Z,completed,completed normal,QuickServiceRestaurant,AB_Calgary,NECB2017,158200,680.6954368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_CalgaryNECB2020,17cfe2e8-9a99-4900-b1cf-b6fff90ae3ef,2021-12-24T20:48:47.688Z,2021-12-24T20:49:34.489Z,completed,completed normal,QuickServiceRestaurant,AB_Calgary,NECB2020,64710,278.507073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Edmonton.Stony.PlainNECB2011,d306655c-7f1c-49c6-b13a-6127e749858c,2021-12-24T20:48:50.038Z,2021-12-24T20:49:28.686Z,completed,completed normal,QuickServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2011,296000,1273.827628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Edmonton.Stony.PlainNECB2015,4065086f-517c-4a10-92d2-af4f13528757,2021-12-24T20:48:51.932Z,2021-12-24T20:49:33.489Z,completed,completed normal,QuickServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2015,296400,1275.692711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Edmonton.Stony.PlainNECB2017,21331eb0-804f-43c4-b2df-0e2cf4819037,2021-12-24T20:49:05.227Z,2021-12-24T20:49:50.186Z,completed,completed normal,QuickServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2017,180300,776.0537718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Edmonton.Stony.PlainNECB2020,eb4fab0e-56d3-409f-888a-7431af037953,2021-12-24T20:49:07.989Z,2021-12-24T20:49:55.192Z,completed,completed normal,QuickServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2020,70530,303.5422226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Fort.McMurrayNECB2011,880ebbda-5cea-42ad-b6c4-1fb71d261d8f,2021-12-24T20:49:16.778Z,2021-12-24T20:49:54.771Z,completed,completed normal,QuickServiceRestaurant,AB_Fort.McMurray,NECB2011,339600,1461.459738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Fort.McMurrayNECB2015,914b1a13-40d8-48e3-b73d-7cd6b0b1abe1,2021-12-24T20:49:28.928Z,2021-12-24T20:50:10.700Z,completed,completed normal,QuickServiceRestaurant,AB_Fort.McMurray,NECB2015,339900,1463.097663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Fort.McMurrayNECB2017,558af005-72ae-4f8d-9715-430daef14746,2021-12-24T20:49:33.746Z,2021-12-24T20:50:18.504Z,completed,completed normal,QuickServiceRestaurant,AB_Fort.McMurray,NECB2017,214100,921.4584947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantAB_Fort.McMurrayNECB2020,45a259dc-721e-444a-9e62-b3d2842a2d13,2021-12-24T20:49:34.800Z,2021-12-24T20:50:22.392Z,completed,completed normal,QuickServiceRestaurant,AB_Fort.McMurray,NECB2020,78910,339.6124454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VancouverNECB2011,9ed0b66d-d1a1-476c-aa90-80ecd704aabc,2021-12-24T20:49:50.558Z,2021-12-24T20:50:25.943Z,completed,completed normal,QuickServiceRestaurant,BC_Vancouver,NECB2011,161500,694.9226708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VancouverNECB2015,efcf134b-3b1e-4cdd-a523-d2b926b68c37,2021-12-24T20:49:55.199Z,2021-12-24T20:50:34.888Z,completed,completed normal,QuickServiceRestaurant,BC_Vancouver,NECB2015,161800,696.4051725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VancouverNECB2017,72482c55-5cfd-467a-802c-eb361e9609bf,2021-12-24T20:49:55.575Z,2021-12-24T20:50:36.653Z,completed,completed normal,QuickServiceRestaurant,BC_Vancouver,NECB2017,105900,455.9529617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VancouverNECB2020,362ae545-fe39-4262-aefd-26a3cf324fef,2021-12-24T20:50:10.967Z,2021-12-24T20:50:54.034Z,completed,completed normal,QuickServiceRestaurant,BC_Vancouver,NECB2020,63700,274.1552131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VictoriaNECB2011,2e69e96b-c5af-4e24-8281-f6db6dfbcb3e,2021-12-24T20:50:18.750Z,2021-12-24T20:50:53.070Z,completed,completed normal,QuickServiceRestaurant,BC_Victoria,NECB2011,164100,706.2446797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VictoriaNECB2015,35f2ec7a-c010-4eda-9b73-9f4a76a90f45,2021-12-24T20:50:22.683Z,2021-12-24T20:51:02.070Z,completed,completed normal,QuickServiceRestaurant,BC_Victoria,NECB2015,164400,707.7391371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VictoriaNECB2017,a4f5087a-362d-4739-a7b8-4bd5ce9e1435,2021-12-24T20:50:26.355Z,2021-12-24T20:51:08.035Z,completed,completed normal,QuickServiceRestaurant,BC_Victoria,NECB2017,106700,459.3961914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantBC_VictoriaNECB2020,1e3263bd-a4f8-4545-9892-0a1a91eee8e4,2021-12-24T20:50:35.270Z,2021-12-24T20:51:17.846Z,completed,completed normal,QuickServiceRestaurant,BC_Victoria,NECB2020,63390,272.8161794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantMB_Winnipeg-RichardsonNECB2011,4baa365b-c14b-43de-8c5a-a26f5eeddcd4,2021-12-24T20:50:37.024Z,2021-12-24T20:51:13.508Z,completed,completed normal,QuickServiceRestaurant,MB_Winnipeg-Richardson,NECB2011,257100,1106.37667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantMB_Winnipeg-RichardsonNECB2015,404645e5-37fc-4368-ab8a-6e992c786db0,2021-12-24T20:50:52.942Z,2021-12-24T20:51:32.532Z,completed,completed normal,QuickServiceRestaurant,MB_Winnipeg-Richardson,NECB2015,257400,1107.691793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantMB_Winnipeg-RichardsonNECB2017,7fe434b1-b3c3-4e0b-a8c9-2eaf7a9d9e4e,2021-12-24T20:50:53.339Z,2021-12-24T20:51:34.469Z,completed,completed normal,QuickServiceRestaurant,MB_Winnipeg-Richardson,NECB2017,162300,698.4256788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuickServiceRestaurantMB_Winnipeg-RichardsonNECB2020,1c989c6c-b5d8-41d5-9b1b-7322d61fe107,2021-12-24T20:50:54.275Z,2021-12-24T20:51:38.069Z,completed,completed normal,QuickServiceRestaurant,MB_Winnipeg-Richardson,NECB2020,74330,319.8975639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
